parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,stim5_name,stim5_file,stim5_pair,stim5_deact_file,stim5_step2_name,stim5_step2_file,stim5_step2_basket_name,stim5_step2_basket_file,stim6_name,stim6_file,stim6_pair,stim6_deact_file,stim6_step2_name,stim6_step2_file,stim6_step2_basket_name,stim6_step2_basket_file,stim7_name,stim7_file,stim7_pair,stim7_deact_file,stim7_step2_name,stim7_step2_file,stim7_step2_basket_name,stim7_step2_basket_file,stim8_name,stim8_file,stim8_pair,stim8_deact_file,stim8_step2_name,stim8_step2_file,stim8_step2_basket_name,stim8_step2_basket_file,obs_AC_trials,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,stake_instructions_key.keys,stake_instructions_key.rt,stake_instructions_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_failStep1_keyresp.keys,p_failStep1_keyresp.rt,p_failStep1_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,t_mult,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_mult,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,p_step2_keyresp.rt,p_step2_keyresp.duration,obs_instructions_1_key.keys,obs_instructions_1_key.rt,obs_instructions_1_key.duration,obs_instructions_2_key.keys,obs_instructions_2_key.rt,obs_instructions_2_key.duration,obs_stim_left,obs_stim_right,obs_step1_key,obs_step1_RT,obs_step2_forest,obs_step2_basket,obs_step2_RT,obs_mult,obs_points,obs_score,obs_AC_flag,obs_AC_step1_flag,obs_AC_step2_flag,obs_AC_mistake_flag,obs_AC_no_answer_flag,obs_AC_step2_no_answer_flag,obs_AC_counter,good_answer,obs_attention_check_fail,obs.thisRepN,obs.thisTrialN,obs.thisN,obs.thisIndex,obs.ran,obs_attention_check_step2_keyresp.keys,obs_attention_check_step2_keyresp.rt,obs_attention_check_step2_keyresp.duration,obs_attention_check_step1_keyresp.keys,obs_attention_check_step1_keyresp.rt,obs_attention_check_step1_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,break_key_resp.keys,break_key_resp.rt,break_key_resp.duration,t_recording.started,t_recording.stopped,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,passed_attention_check_loop.thisRepN,passed_attention_check_loop.thisTrialN,passed_attention_check_loop.thisN,passed_attention_check_loop.thisIndex,passed_attention_check_loop.ran,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,89.136,89.642,k,,,,2,p_orange_gnome,2,7,p_green_forest,p_blue_basket,p_pink_gnome,2,2,p_yellow_forest,p_green_basket,2,1,0,0,1,p_pink_gnome,p_yellow_forest,p_green_basket,44,2,0,8,1,1,2,1,0.689,,space,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,96.215,96.731,s,,,,1,p_blue_gnome,1,2,p_yellow_forest,p_green_basket,p_green_gnome,1,7,p_green_forest,p_blue_basket,2,1,0,0,1,p_blue_gnome,p_yellow_forest,p_green_basket,46,2,1,9,0,1,1,1,0.448,,space,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,103.32,103.824,k,,,,1,p_green_gnome,1,7,p_green_forest,p_blue_basket,p_blue_gnome,1,2,p_yellow_forest,p_green_basket,10,5,0,0,1,p_blue_gnome,p_yellow_forest,p_green_basket,56,2,2,10,2,1,1,5,0.692,,space,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,110.401,110.902,s,,,,2,p_pink_gnome,2,2,p_yellow_forest,p_green_basket,p_orange_gnome,2,7,p_green_forest,p_blue_basket,2,1,0,0,1,p_pink_gnome,p_yellow_forest,p_green_basket,58,2,3,11,1,1,2,1,0.267,,space,,,,0.416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,117.483,118.002,k,,,,2,p_orange_gnome,2,8,p_green_forest,p_blue_basket,p_pink_gnome,2,3,p_yellow_forest,p_green_basket,15,5,0,0,1,p_pink_gnome,p_yellow_forest,p_green_basket,73,3,0,12,3,1,2,5,0.511,,space,,,,0.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,124.597,125.102,k,,,,1,p_green_gnome,1,8,p_green_forest,p_blue_basket,p_blue_gnome,1,3,p_yellow_forest,p_green_basket,15,5,0,0,1,p_blue_gnome,p_yellow_forest,p_green_basket,88,3,1,13,2,1,1,5,0.81,,space,,,,0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,131.656,132.174,s,,,,2,p_orange_gnome,2,8,p_green_forest,p_blue_basket,p_pink_gnome,2,3,p_yellow_forest,p_green_basket,40,5,0,0,1,p_orange_gnome,p_green_forest,p_blue_basket,128,3,2,14,3,1,2,5,0.917,,space,,,,0.338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,138.732,139.237,k,,,,2,p_orange_gnome,2,8,p_green_forest,p_blue_basket,p_pink_gnome,2,3,p_yellow_forest,p_green_basket,15,5,0,0,1,p_pink_gnome,p_yellow_forest,p_green_basket,143,3,3,15,3,1,2,5,0.947,,space,,,,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,145.814,146.331,k,,,,2,p_pink_gnome,2,4,p_yellow_forest,p_green_basket,p_orange_gnome,2,9,p_green_forest,p_blue_basket,9,1,0,0,1,p_orange_gnome,p_green_forest,p_blue_basket,152,4,0,16,1,1,2,1,0.904,,space,,,,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,152.897,153.411,k,,,,2,p_pink_gnome,2,4,p_yellow_forest,p_green_basket,p_orange_gnome,2,9,p_green_forest,p_blue_basket,9,1,0,0,1,p_orange_gnome,p_green_forest,p_blue_basket,161,4,1,17,1,1,2,1,0.664,,space,,,,0.393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,160.001,160.504,s,,,,2,p_pink_gnome,2,4,p_yellow_forest,p_green_basket,p_orange_gnome,2,9,p_green_forest,p_blue_basket,20,5,0,0,1,p_pink_gnome,p_yellow_forest,p_green_basket,181,4,2,18,3,1,2,5,0.882,,space,,,,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,167.088,167.6,k,,,,1,p_blue_gnome,1,4,p_yellow_forest,p_green_basket,p_green_gnome,1,9,p_green_forest,p_blue_basket,9,1,0,0,1,p_green_gnome,p_green_forest,p_blue_basket,190,4,3,19,0,1,1,1,0.987,,space,,,,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,324.14,,space,14.468,,ressources/step1_stim7.png,ressources/step1_stim2.png,s,0.6256,ressources/step2_background2.png,ressources/step2_stim2.png,0.1355,1,2,2709,0,0,0,0,0,0,0,s,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim6.png,ressources/step1_stim8.png,s,0.875,ressources/step2_background1.png,ressources/step2_stim1.png,0.1254,5,30,2739,1,0,1,0,0,0,1,k,0,1,0,1,0,1,k,2.647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim2.png,ressources/step1_stim7.png,k,0.7359,ressources/step2_background2.png,ressources/step2_stim2.png,0.2505,5,10,2749,0,0,0,0,0,0,1,k,0,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim7.png,ressources/step1_stim2.png,k,0.4653,ressources/step2_background1.png,ressources/step2_stim1.png,0.3116,5,20,2769,0,0,0,0,0,0,1,k,0,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim7.png,ressources/step1_stim2.png,k,0.4712,ressources/step2_background1.png,ressources/step2_stim1.png,0.3767,1,5,2774,0,0,0,0,0,0,1,s,0,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim1.png,ressources/step1_stim5.png,s,0.7581,ressources/step2_background1.png,ressources/step2_stim1.png,0.1935,5,15,2789,0,0,0,0,0,0,1,k,0,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim1.png,s,0.494,ressources/step2_background2.png,ressources/step2_stim2.png,0.1283,5,5,2794,0,0,0,0,0,0,1,s,0,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim5.png,ressources/step1_stim1.png,k,0.4259,ressources/step2_background1.png,ressources/step2_stim1.png,0.3101,5,45,2839,0,0,0,0,0,0,1,k,0,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim7.png,ressources/step1_stim2.png,k,0.7847,ressources/step2_background1.png,ressources/step2_stim1.png,0.3273,1,8,2847,1,1,0,0,0,0,2,k,0,8,0,8,0,1,,,,k,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim3.png,ressources/step1_stim4.png,s,0.774,ressources/step2_background2.png,ressources/step2_stim2.png,0.2743,5,15,2862,0,0,0,0,0,0,2,k,0,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim1.png,ressources/step1_stim5.png,s,0.6964,ressources/step2_background1.png,ressources/step2_stim1.png,0.3032,5,35,2897,0,0,0,0,0,0,2,k,0,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,086186,001,2024-11-06_18h26.01.053,experiment,2023.2.3,MacIntel,61.95786865,66a90c2263a2823be078178e,672b928d7ee8c8ad18e9ad28,672ba823a5db15cfcb3a51ee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ressources/step1_stim4.png,ressources/step1_stim3.png,k,1.0434,ressources/step2_background2.png,ressources/step2_stim2.png,0.2514,5,10,2907,0,0,0,0,0,0,2,k,0,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
