parent_PID,stim1_name,stim1_file,stim1_pair,stim1_deact_file,stim1_step2_name,stim1_step2_file,stim1_step2_basket_name,stim1_step2_basket_file,stim2_name,stim2_file,stim2_pair,stim2_deact_file,stim2_step2_name,stim2_step2_file,stim2_step2_basket_name,stim2_step2_basket_file,stim3_name,stim3_file,stim3_pair,stim3_deact_file,stim3_step2_name,stim3_step2_file,stim3_step2_basket_name,stim3_step2_basket_file,stim4_name,stim4_file,stim4_pair,stim4_deact_file,stim4_step2_name,stim4_step2_file,stim4_step2_basket_name,stim4_step2_basket_file,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,consent_keyresp.keys,consent_keyresp.rt,consent_keyresp.duration,global_instructions1_key.keys,global_instructions1_key.rt,global_instructions1_key.duration,global_instructions2_key.keys,global_instructions2_key.rt,global_instructions2_key.duration,global_instructions3_key.keys,global_instructions3_key.rt,global_instructions3_key.duration,global_instructions4_key.keys,global_instructions4_key.rt,global_instructions4_key.duration,global_instructions5_key.keys,global_instructions5_key.rt,global_instructions5_key.duration,p_fixation_2.started,p_fixation_2.stopped,p_step1_keyresp.keys,p_step1_keyresp.rt,p_step1_keyresp.duration,p_step2_keyresp.keys,p_step2_keyresp.rt,p_step2_keyresp.duration,p_step1_pair_index,p_step1_stimLeft_name,p_step1_stimLeft_pair,p_step1_stimLeft_reward,p_step1_stimLeft_step2Stim,p_step1_stimLeft_step2Basket,p_step1_stimRight_name,p_step1_stimRight_pair,p_step1_stimRight_reward,p_step1_stimRight_step2Stim,p_step1_stimRight_step2Basket,p_points,p_fail_step1,p_fail_step2,p_reward_flag,p_step1_choice,p_step2_stim,p_step2_basket,p_score,practice.thisRepN,practice.thisTrialN,practice.thisN,practice.thisIndex,practice.ran,pair_index,p_failStep2_keyresp.keys,p_failStep2_keyresp.rt,p_failStep2_keyresp.duration,t_instructions_keyresp.keys,t_instructions_keyresp.rt,t_instructions_keyresp.duration,t_advice_reading.started,t_advice_reading.stopped,t_advice_mouse.x,t_advice_mouse.y,t_advice_mouse.leftButton,t_advice_mouse.midButton,t_advice_mouse.rightButton,t_advice_mouse.time,t_advice_mouse.clicked_name,t_instructions_2_keyresp.keys,t_instructions_2_keyresp.rt,t_instructions_2_keyresp.duration,t_start.started,t_start.stopped,t_step1_keyresp.keys,t_step1_keyresp.rt,t_step1_keyresp.duration,t_step2_keyresp.keys,t_step2_keyresp.rt,t_step2_keyresp.duration,t_step1_pair_index,t_step1_stimLeft_name,t_step1_stimLeft_pair,t_step1_stimLeft_reward,t_step1_stimLeft_step2Stim,t_step1_stimLeft_step2Basket,t_step1_stimRight_name,t_step1_stimRight_pair,t_step1_stimRight_reward,t_step1_stimRight_step2Stim,t_step1_stimRight_step2Basket,t_points,t_fail_step1,t_fail_step2,t_reward_flag,t_step1_choice,t_step2_stim,t_step2_basket,globa_score,t_data_stimWalk0,t_data_stimWalk1,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,pl_global_instructions_keyresp.keys,pl_global_instructions_keyresp.rt,pl_global_instructions_keyresp.duration,vb_instructions_keyresp.keys,vb_instructions_keyresp.rt,vb_instructions_keyresp.duration,vb_instructions_2_keyresp.keys,vb_instructions_2_keyresp.rt,vb_instructions_2_keyresp.duration,vb_textbox.text,vb_mouse.x,vb_mouse.y,vb_mouse.leftButton,vb_mouse.midButton,vb_mouse.rightButton,vb_mouse.time,vb_mouse.clicked_name,pl1_instructions1_keyresp.keys,pl1_instructions1_keyresp.rt,pl1_instructions1_keyresp.duration,pl1_instructions2_keyresp.keys,pl1_instructions2_keyresp.rt,pl1_instructions2_keyresp.duration,pl1_instructions3_keyresp.keys,pl1_instructions3_keyresp.rt,pl1_instructions3_keyresp.duration,pl1_instructions4_keyresp.keys,pl1_instructions4_keyresp.rt,pl1_instructions4_keyresp.duration,pl1_task_lickert.response,pl1_task_lickert.rt,pl1_task_confidence_lickert.response,pl1_task_confidence_lickert.rt,pl1_task_keyresp.keys,pl1_task_keyresp.rt,pl1_task_keyresp.duration,pl1_task_stimLeft,pl1_task_stimRight,pl1_loop.thisRepN,pl1_loop.thisTrialN,pl1_loop.thisN,pl1_loop.thisIndex,pl1_loop.ran,stimLeft_index,stimRight_index,pl2_instructions_keyresp.keys,pl2_instructions_keyresp.rt,pl2_instructions_keyresp.duration,pl2_task_lickert.response,pl2_task_lickert.rt,pl2_task_confidence_lickert.response,pl2_task_confidence_lickert.rt,pl2_task_keyresp.keys,pl2_task_keyresp.rt,pl2_task_keyresp.duration,pl2_task_gnome,pl2_task_forest,pl2_task_basket,pl2_loop.thisRepN,pl2_loop.thisTrialN,pl2_loop.thisN,pl2_loop.thisIndex,pl2_loop.ran,gnome_id,forest_id,pl3_instructions_keyresp.keys,pl3_instructions_keyresp.rt,pl3_instructions_keyresp.duration,pl3_task_lickert.response,pl3_task_lickert.rt,pl3_task_keyresp.keys,pl3_task_keyresp.rt,pl3_task_keyresp.duration,pl3_task_confidence_lickert.response,pl3_task_confidence_lickert.rt,pl3_task_stimLeftBg,pl3_task_stimRightBg,pl3_task_stimLeft,pl3_task_stimRight,pl3_loop.thisRepN,pl3_loop.thisTrialN,pl3_loop.thisN,pl3_loop.thisIndex,pl3_loop.ran,pl4_instructions_keyresp.keys,pl4_instructions_keyresp.rt,pl4_instructions_keyresp.duration,pl4_task_lickert.response,pl4_task_lickert.rt,pl4_task_keyresp.keys,pl4_task_keyresp.rt,pl4_task_keyresp.duration,pl4_task_confidence_lickert.response,pl4_task_confidence_lickert.rt,pl4_task_stimLeft,pl4_task_stimRight,pl4_loop.thisRepN,pl4_loop.thisTrialN,pl4_loop.thisN,pl4_loop.thisIndex,pl4_loop.ran,end_keyresp.keys,end_keyresp.rt,end_keyresp.duration,show_trials.thisRepN,show_trials.thisTrialN,show_trials.thisN,show_trials.thisIndex,show_trials.ran
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,k,0.6299,,space,0.3678,,2,green_gnome,2,5,dark_forest,yellow_basket,red_gnome,2,3,bright_forest,red_basket,3,0,0,1,red_gnome,bright_forest,red_basket,127,0,-3,12,0,24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,k,0.6428,,space,0.4974,,2,red_gnome,2,3,bright_forest,red_basket,green_gnome,2,2,dark_forest,yellow_basket,2,0,0,1,green_gnome,dark_forest,yellow_basket,129,0,-1,12,1,25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,s,0.7092,,space,0.6716,,1,purple_gnome,1,1,dark_forest,yellow_basket,brown_gnomes,1,3,bright_forest,red_basket,1,0,0,1,purple_gnome,dark_forest,yellow_basket,130,-2,-1,13,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,k,0.5179,,space,0.5992,,1,purple_gnome,1,0,dark_forest,yellow_basket,brown_gnomes,1,1,bright_forest,red_basket,1,0,0,1,brown_gnomes,bright_forest,red_basket,131,-1,0,13,1,27,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,s,0.5858,,space,0.3546,,1,purple_gnome,1,0,dark_forest,yellow_basket,brown_gnomes,1,0,bright_forest,red_basket,0,0,0,1,purple_gnome,dark_forest,yellow_basket,131,0,0,14,0,28,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,s,0.6448,,space,0.5145,,1,brown_gnomes,1,0,bright_forest,red_basket,purple_gnome,1,0,dark_forest,yellow_basket,0,0,0,1,brown_gnomes,bright_forest,red_basket,131,-5,-7,14,1,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,s,0.7131,,space,0.3434,,2,green_gnome,2,7,dark_forest,yellow_basket,red_gnome,2,5,bright_forest,red_basket,7,0,0,1,green_gnome,dark_forest,yellow_basket,138,1,-1,15,0,30,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,s,0.7419,,space,0.2764,,1,purple_gnome,1,6,dark_forest,yellow_basket,brown_gnomes,1,6,bright_forest,red_basket,6,0,0,1,purple_gnome,dark_forest,yellow_basket,144,2,1,15,1,31,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,k,0.5849,,space,0.3764,,2,red_gnome,2,8,bright_forest,red_basket,green_gnome,2,7,dark_forest,yellow_basket,7,0,0,1,green_gnome,dark_forest,yellow_basket,151,-1,-1,16,0,32,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,k,0.6513,,space,0.2223,,1,brown_gnomes,1,7,bright_forest,red_basket,purple_gnome,1,6,dark_forest,yellow_basket,6,0,0,1,purple_gnome,dark_forest,yellow_basket,157,2,0,16,1,33,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,s,0.5712,,space,0.3131,,1,purple_gnome,1,6,dark_forest,yellow_basket,brown_gnomes,1,9,bright_forest,red_basket,6,0,0,1,purple_gnome,dark_forest,yellow_basket,163,1,1,17,0,34,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,k,0.5847,,space,0.3025,,1,brown_gnomes,1,8,bright_forest,red_basket,purple_gnome,1,7,dark_forest,yellow_basket,7,0,0,1,purple_gnome,dark_forest,yellow_basket,170,0,-3,17,1,35,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,s,0.5087,,space,0.1538,,2,red_gnome,2,8,bright_forest,red_basket,green_gnome,2,4,dark_forest,yellow_basket,8,0,0,1,red_gnome,bright_forest,red_basket,178,2,-1,18,0,36,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,k,0.4799,,space,0.1389,,1,brown_gnomes,1,8,bright_forest,red_basket,purple_gnome,1,3,dark_forest,yellow_basket,3,0,0,1,purple_gnome,dark_forest,yellow_basket,181,0,3,18,1,37,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,s,0.5889,,space,0.3019,,2,red_gnome,2,8,bright_forest,red_basket,green_gnome,2,6,dark_forest,yellow_basket,8,0,0,1,red_gnome,bright_forest,red_basket,189,-1,0,19,0,38,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,k,0.4523,,space,0.1906,,2,green_gnome,2,6,dark_forest,yellow_basket,red_gnome,2,7,bright_forest,red_basket,7,0,0,1,red_gnome,bright_forest,red_basket,196,2,1,19,1,39,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,s,0.5097,,space,0.3107,,2,red_gnome,2,9,bright_forest,red_basket,green_gnome,2,7,dark_forest,yellow_basket,9,0,0,1,red_gnome,bright_forest,red_basket,205,-1,1,20,0,40,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,s,0.5177,,space,0.3557,,2,red_gnome,2,8,bright_forest,red_basket,green_gnome,2,8,dark_forest,yellow_basket,8,0,0,1,red_gnome,bright_forest,red_basket,213,-1,-3,20,1,41,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,k,0.6478,,space,0.4377,,2,green_gnome,2,5,dark_forest,yellow_basket,red_gnome,2,7,bright_forest,red_basket,7,0,0,1,red_gnome,bright_forest,red_basket,220,0,-3,21,0,42,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,k,0.4413,,space,0.1701,,2,green_gnome,2,2,dark_forest,yellow_basket,red_gnome,2,7,bright_forest,red_basket,7,0,0,1,red_gnome,bright_forest,red_basket,227,-4,3,21,1,43,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,k,0.4436,,space,0.3393,,2,green_gnome,2,5,dark_forest,yellow_basket,red_gnome,2,3,bright_forest,red_basket,3,0,0,1,red_gnome,bright_forest,red_basket,230,0,-1,22,0,44,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,s,0.4416,,space,0.4075,,2,green_gnome,2,4,dark_forest,yellow_basket,red_gnome,2,3,bright_forest,red_basket,4,0,0,1,green_gnome,dark_forest,yellow_basket,234,2,3,22,1,45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,k,0.4361,,space,0.3043,,2,green_gnome,2,7,dark_forest,yellow_basket,red_gnome,2,5,bright_forest,red_basket,5,0,0,1,red_gnome,bright_forest,red_basket,239,-1,-1,23,0,46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,k,0.7715,,space,0.6056,,1,brown_gnomes,1,4,bright_forest,red_basket,purple_gnome,1,6,dark_forest,yellow_basket,6,0,0,1,purple_gnome,dark_forest,yellow_basket,245,-2,-1,23,1,47,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,k,0.4396,,space,0.019,,1,brown_gnomes,1,2,bright_forest,red_basket,purple_gnome,1,5,dark_forest,yellow_basket,5,0,0,1,purple_gnome,dark_forest,yellow_basket,250,3,-1,24,0,48,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298884,001,2024-02-21_16h15.16.864,experiment,2023.2.3,Win32,59.88023952,637e1d5ac58ad3caea4f3446,65d6198affd23d61dc0b5257,65d6218d972c1d2144b7d63a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,k,0.4145,,space,0.09,,1,brown_gnomes,1,5,bright_forest,red_basket,purple_gnome,1,4,dark_forest,yellow_basket,4,0,0,1,purple_gnome,dark_forest,yellow_basket,254,-2,0,24,1,49,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
